record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
2787,3,22,1980,15,OT,F,NA,33,Onychomys,torridus,Rodent,Long-term Krat Exclosure
2788,3,22,1980,4,DM,F,NA,44,Dipodomys,merriami,Rodent,Control
2789,3,22,1980,15,PF,NA,NA,NA,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2790,3,22,1980,2,DM,F,NA,59,Dipodomys,merriami,Rodent,Control
2791,3,22,1980,18,DM,M,NA,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2792,3,22,1980,24,DM,M,NA,49,Dipodomys,merriami,Rodent,Rodent Exclosure
2793,3,22,1980,3,RM,M,NA,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
2794,3,22,1980,16,OT,F,NA,31,Onychomys,torridus,Rodent,Rodent Exclosure
2795,3,22,1980,14,DS,F,47,97,Dipodomys,spectabilis,Rodent,Control
2796,3,22,1980,18,DS,F,NA,184,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2797,3,22,1980,3,RM,M,NA,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
2798,3,22,1980,4,DM,M,NA,49,Dipodomys,merriami,Rodent,Control
2799,3,22,1980,24,DS,M,NA,80,Dipodomys,spectabilis,Rodent,Rodent Exclosure
2800,3,22,1980,3,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2801,3,22,1980,4,DS,M,NA,131,Dipodomys,spectabilis,Rodent,Control
2802,3,22,1980,13,DM,M,NA,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2803,3,22,1980,4,PF,M,NA,5,Perognathus,flavus,Rodent,Control
2804,3,22,1980,24,DS,F,NA,127,Dipodomys,spectabilis,Rodent,Rodent Exclosure
2805,3,22,1980,4,DS,F,NA,133,Dipodomys,spectabilis,Rodent,Control
2806,3,22,1980,6,DS,M,NA,138,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2807,3,22,1980,15,PF,F,NA,11,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2808,3,22,1980,5,DM,M,NA,49,Dipodomys,merriami,Rodent,Rodent Exclosure
2809,3,22,1980,18,OT,F,NA,28,Onychomys,torridus,Rodent,Short-term Krat Exclosure
2810,3,22,1980,3,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2811,3,22,1980,4,DS,M,48,81,Dipodomys,spectabilis,Rodent,Control
2812,3,22,1980,13,DS,M,47,90,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2813,3,22,1980,15,DM,M,NA,45,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
2814,3,22,1980,2,DM,F,NA,44,Dipodomys,merriami,Rodent,Control
2815,3,22,1980,4,DS,M,NA,82,Dipodomys,spectabilis,Rodent,Control
2816,3,22,1980,4,DS,F,NA,78,Dipodomys,spectabilis,Rodent,Control
2817,3,22,1980,15,OT,M,NA,30,Onychomys,torridus,Rodent,Long-term Krat Exclosure
2818,3,22,1980,2,OL,M,NA,37,Onychomys,leucogaster,Rodent,Control
2819,3,22,1980,24,DM,M,NA,50,Dipodomys,merriami,Rodent,Rodent Exclosure
2820,3,22,1980,13,OL,M,NA,37,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
2821,3,22,1980,13,PF,F,NA,7,Perognathus,flavus,Rodent,Short-term Krat Exclosure
2822,3,22,1980,14,DM,M,NA,44,Dipodomys,merriami,Rodent,Control
2823,3,22,1980,18,OT,M,NA,25,Onychomys,torridus,Rodent,Short-term Krat Exclosure
2824,3,22,1980,6,PF,NA,NA,NA,Perognathus,flavus,Rodent,Short-term Krat Exclosure
2825,3,22,1980,15,RM,M,NA,7,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
2826,3,22,1980,13,DM,M,NA,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2827,3,22,1980,5,DM,F,NA,51,Dipodomys,merriami,Rodent,Rodent Exclosure
2828,4,17,1980,17,DM,M,NA,23,Dipodomys,merriami,Rodent,Control
2829,4,17,1980,8,DS,M,NA,135,Dipodomys,spectabilis,Rodent,Control
2830,4,17,1980,20,OL,F,NA,36,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
2831,4,17,1980,17,OT,M,NA,15,Onychomys,torridus,Rodent,Control
2832,4,17,1980,20,DS,F,NA,155,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2833,4,17,1980,1,DM,M,33,19,Dipodomys,merriami,Rodent,Spectab exclosure
2834,4,17,1980,19,RM,M,NA,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
2835,4,17,1980,1,PF,F,NA,7,Perognathus,flavus,Rodent,Spectab exclosure
2836,4,17,1980,10,OT,F,17,10,Onychomys,torridus,Rodent,Rodent Exclosure
2837,4,17,1980,12,DS,M,NA,132,Dipodomys,spectabilis,Rodent,Control
2838,4,17,1980,1,DS,M,52,145,Dipodomys,spectabilis,Rodent,Spectab exclosure
2839,4,17,1980,12,DM,F,NA,43,Dipodomys,merriami,Rodent,Control
2840,4,17,1980,9,DS,F,NA,114,Dipodomys,spectabilis,Rodent,Spectab exclosure
2841,4,17,1980,22,DS,M,NA,95,Dipodomys,spectabilis,Rodent,Control
2842,4,17,1980,11,DS,F,NA,130,Dipodomys,spectabilis,Rodent,Control
2843,4,17,1980,12,DM,M,NA,49,Dipodomys,merriami,Rodent,Control
2844,4,17,1980,19,RM,M,NA,9,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
2845,4,17,1980,8,DO,F,NA,30,Dipodomys,ordii,Rodent,Control
2846,4,17,1980,9,DS,M,NA,143,Dipodomys,spectabilis,Rodent,Spectab exclosure
2847,4,17,1980,12,DM,F,NA,43,Dipodomys,merriami,Rodent,Control
2848,4,17,1980,10,RM,F,NA,12,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
2849,4,17,1980,12,DM,M,NA,55,Dipodomys,merriami,Rodent,Control
2850,4,17,1980,22,DS,M,NA,140,Dipodomys,spectabilis,Rodent,Control
2851,4,17,1980,17,DO,M,NA,49,Dipodomys,ordii,Rodent,Control
2852,4,17,1980,17,OL,F,NA,33,Onychomys,leucogaster,Rodent,Control
2853,4,17,1980,1,PP,F,NA,12,Chaetodipus,penicillatus,Rodent,Spectab exclosure
2854,4,17,1980,1,DS,M,52,122,Dipodomys,spectabilis,Rodent,Spectab exclosure
2855,4,17,1980,10,OT,M,19,10,Onychomys,torridus,Rodent,Rodent Exclosure
2856,4,17,1980,9,DS,F,49,108,Dipodomys,spectabilis,Rodent,Spectab exclosure
2857,4,17,1980,11,DS,F,NA,92,Dipodomys,spectabilis,Rodent,Control
2858,4,17,1980,8,PF,M,15,8,Perognathus,flavus,Rodent,Control
2859,4,17,1980,9,DM,M,NA,48,Dipodomys,merriami,Rodent,Spectab exclosure
2860,4,17,1980,20,DS,M,NA,125,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2861,4,17,1980,10,OL,F,NA,32,Onychomys,leucogaster,Rodent,Rodent Exclosure
2862,4,17,1980,9,DS,M,NA,104,Dipodomys,spectabilis,Rodent,Spectab exclosure
2863,4,17,1980,1,DM,M,NA,51,Dipodomys,merriami,Rodent,Spectab exclosure
2864,4,17,1980,12,DM,F,NA,43,Dipodomys,merriami,Rodent,Control
2865,4,17,1980,21,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
2866,4,17,1980,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
2867,4,17,1980,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
2868,4,18,1980,4,DM,M,NA,49,Dipodomys,merriami,Rodent,Control
2869,4,18,1980,6,DS,M,NA,141,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2870,4,18,1980,15,PF,F,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2871,4,18,1980,4,PF,M,NA,7,Perognathus,flavus,Rodent,Control
2872,4,18,1980,3,RM,M,NA,10,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
2873,4,18,1980,16,DM,M,NA,48,Dipodomys,merriami,Rodent,Rodent Exclosure
2874,4,18,1980,4,DS,M,NA,131,Dipodomys,spectabilis,Rodent,Control
2875,4,18,1980,6,PF,M,NA,8,Perognathus,flavus,Rodent,Short-term Krat Exclosure
2876,4,18,1980,18,DS,M,NA,74,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2877,4,18,1980,2,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
2878,4,18,1980,24,PE,M,NA,21,Peromyscus,eremicus,Rodent,Rodent Exclosure
2879,4,18,1980,4,OL,F,NA,35,Onychomys,leucogaster,Rodent,Control
2880,4,18,1980,5,PF,M,NA,8,Perognathus,flavus,Rodent,Rodent Exclosure
2881,4,18,1980,3,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2882,4,18,1980,24,DM,M,NA,50,Dipodomys,merriami,Rodent,Rodent Exclosure
2883,4,18,1980,2,PF,M,NA,8,Perognathus,flavus,Rodent,Control
2884,4,18,1980,15,OT,F,NA,36,Onychomys,torridus,Rodent,Long-term Krat Exclosure
2885,4,18,1980,13,DM,M,NA,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2886,4,18,1980,14,DM,F,NA,51,Dipodomys,merriami,Rodent,Control
2887,4,18,1980,16,OT,F,NA,22,Onychomys,torridus,Rodent,Rodent Exclosure
2888,4,18,1980,18,DS,F,NA,146,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2889,4,18,1980,24,DM,F,NA,43,Dipodomys,merriami,Rodent,Rodent Exclosure
2890,4,18,1980,3,RM,F,NA,12,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure
2891,4,18,1980,24,DS,F,NA,160,Dipodomys,spectabilis,Rodent,Rodent Exclosure
2892,4,18,1980,4,OL,M,NA,42,Onychomys,leucogaster,Rodent,Control
2893,4,18,1980,18,DS,M,NA,135,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2894,4,18,1980,24,RM,F,NA,9,Reithrodontomys,megalotis,Rodent,Rodent Exclosure
2895,4,18,1980,5,DM,F,NA,20,Dipodomys,merriami,Rodent,Rodent Exclosure
2896,4,18,1980,13,DS,M,NA,88,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2897,4,18,1980,4,DS,M,NA,102,Dipodomys,spectabilis,Rodent,Control
2898,4,18,1980,14,DS,F,NA,115,Dipodomys,spectabilis,Rodent,Control
2899,4,18,1980,15,PF,M,NA,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2900,4,18,1980,2,PF,M,NA,6,Perognathus,flavus,Rodent,Control
2901,4,18,1980,2,DM,F,NA,53,Dipodomys,merriami,Rodent,Control
2902,4,18,1980,2,DM,M,NA,48,Dipodomys,merriami,Rodent,Control
2903,4,18,1980,13,OL,F,NA,38,Onychomys,leucogaster,Rodent,Short-term Krat Exclosure
2904,4,18,1980,18,NL,F,NA,110,Neotoma,albigula,Rodent,Short-term Krat Exclosure
2905,4,18,1980,15,PF,M,NA,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2906,4,18,1980,2,DM,M,NA,43,Dipodomys,merriami,Rodent,Control
2907,4,18,1980,14,DM,M,NA,45,Dipodomys,merriami,Rodent,Control
2908,4,18,1980,4,DS,M,NA,92,Dipodomys,spectabilis,Rodent,Control
2909,4,18,1980,4,DS,F,NA,160,Dipodomys,spectabilis,Rodent,Control
2910,4,18,1980,13,DS,M,NA,104,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2911,4,18,1980,13,DM,M,NA,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2912,4,18,1980,5,DM,F,NA,43,Dipodomys,merriami,Rodent,Rodent Exclosure
2913,5,17,1980,1,DM,F,34,44,Dipodomys,merriami,Rodent,Spectab exclosure
2914,5,17,1980,10,OL,M,19,36,Onychomys,leucogaster,Rodent,Rodent Exclosure
2915,5,17,1980,17,DM,M,34,34,Dipodomys,merriami,Rodent,Control
2916,5,17,1980,22,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
2917,5,17,1980,24,DS,F,50,130,Dipodomys,spectabilis,Rodent,Rodent Exclosure
2918,5,17,1980,12,DM,F,37,43,Dipodomys,merriami,Rodent,Control
2919,5,17,1980,11,DS,F,47,105,Dipodomys,spectabilis,Rodent,Control
2920,5,17,1980,9,OL,M,21,38,Onychomys,leucogaster,Rodent,Spectab exclosure
2921,5,17,1980,24,PE,F,20,33,Peromyscus,eremicus,Rodent,Rodent Exclosure
2922,5,17,1980,24,DM,M,36,49,Dipodomys,merriami,Rodent,Rodent Exclosure
2923,5,17,1980,17,DO,M,34,51,Dipodomys,ordii,Rodent,Control
2924,5,17,1980,17,DS,NA,NA,108,Dipodomys,spectabilis,Rodent,Control
2925,5,17,1980,11,DS,M,43,45,Dipodomys,spectabilis,Rodent,Control
2926,5,17,1980,20,DS,F,51,154,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2927,5,17,1980,24,NL,M,NA,109,Neotoma,albigula,Rodent,Rodent Exclosure
2928,5,17,1980,11,PF,F,15,8,Perognathus,flavus,Rodent,Control
2929,5,17,1980,12,DS,M,49,133,Dipodomys,spectabilis,Rodent,Control
2930,5,17,1980,24,DM,F,35,41,Dipodomys,merriami,Rodent,Rodent Exclosure
2931,5,17,1980,1,DS,M,52,148,Dipodomys,spectabilis,Rodent,Spectab exclosure
2932,5,17,1980,1,NL,M,30,119,Neotoma,albigula,Rodent,Spectab exclosure
2933,5,17,1980,9,DS,F,49,127,Dipodomys,spectabilis,Rodent,Spectab exclosure
2934,5,17,1980,9,DS,M,52,144,Dipodomys,spectabilis,Rodent,Spectab exclosure
2935,5,17,1980,22,DS,M,50,140,Dipodomys,spectabilis,Rodent,Control
2936,5,17,1980,12,DM,F,36,40,Dipodomys,merriami,Rodent,Control
2937,5,17,1980,22,DS,F,48,78,Dipodomys,spectabilis,Rodent,Control
2938,5,17,1980,22,DS,M,46,104,Dipodomys,spectabilis,Rodent,Control
2939,5,17,1980,9,DS,F,47,72,Dipodomys,spectabilis,Rodent,Spectab exclosure
2940,5,17,1980,17,DS,M,50,142,Dipodomys,spectabilis,Rodent,Control
2941,5,17,1980,12,DM,M,36,53,Dipodomys,merriami,Rodent,Control
2942,5,17,1980,1,PP,M,20,17,Chaetodipus,penicillatus,Rodent,Spectab exclosure
2943,5,17,1980,9,DS,M,49,113,Dipodomys,spectabilis,Rodent,Spectab exclosure
2944,5,17,1980,9,DS,F,46,73,Dipodomys,spectabilis,Rodent,Spectab exclosure
2945,5,17,1980,17,OT,F,22,28,Onychomys,torridus,Rodent,Control
2946,5,17,1980,20,DS,M,48,120,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2947,5,17,1980,1,DS,M,48,102,Dipodomys,spectabilis,Rodent,Spectab exclosure
2948,5,17,1980,12,DM,M,36,29,Dipodomys,merriami,Rodent,Control
2949,5,17,1980,9,DS,F,49,138,Dipodomys,spectabilis,Rodent,Spectab exclosure
2950,5,17,1980,17,DO,F,34,53,Dipodomys,ordii,Rodent,Control
2951,5,17,1980,24,DM,F,34,27,Dipodomys,merriami,Rodent,Rodent Exclosure
2952,5,17,1980,20,NL,M,32,207,Neotoma,albigula,Rodent,Short-term Krat Exclosure
2953,5,17,1980,1,PP,F,20,19,Chaetodipus,penicillatus,Rodent,Spectab exclosure
2954,5,17,1980,20,DS,M,50,78,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2955,5,17,1980,24,DM,M,35,30,Dipodomys,merriami,Rodent,Rodent Exclosure
2956,5,17,1980,12,DM,M,35,31,Dipodomys,merriami,Rodent,Control
2957,5,17,1980,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
2958,5,17,1980,21,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
2959,5,17,1980,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
2960,5,17,1980,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
2961,5,18,1980,13,DS,M,47,97,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2962,5,18,1980,18,DS,M,45,84,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2963,5,18,1980,5,DM,M,37,45,Dipodomys,merriami,Rodent,Rodent Exclosure
2964,5,18,1980,18,DS,F,49,68,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2965,5,18,1980,4,DM,M,36,49,Dipodomys,merriami,Rodent,Control
2966,5,18,1980,15,PF,M,14,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2967,5,18,1980,15,PF,M,14,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2968,5,18,1980,8,OL,F,20,24,Onychomys,leucogaster,Rodent,Control
2969,5,18,1980,18,DS,F,52,154,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2970,5,18,1980,18,DM,M,36,48,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2971,5,18,1980,4,DS,M,49,104,Dipodomys,spectabilis,Rodent,Control
2972,5,18,1980,13,DM,M,33,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2973,5,18,1980,15,OL,F,20,39,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
2974,5,18,1980,13,PF,M,14,6,Perognathus,flavus,Rodent,Short-term Krat Exclosure
2975,5,18,1980,2,DM,M,35,43,Dipodomys,merriami,Rodent,Control
2976,5,18,1980,18,DS,F,47,72,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2977,5,18,1980,5,DM,F,35,30,Dipodomys,merriami,Rodent,Rodent Exclosure
2978,5,18,1980,2,OL,M,21,39,Onychomys,leucogaster,Rodent,Control
2979,5,18,1980,5,DS,F,49,79,Dipodomys,spectabilis,Rodent,Rodent Exclosure
2980,5,18,1980,4,DS,M,49,133,Dipodomys,spectabilis,Rodent,Control
2981,5,18,1980,2,DM,F,36,56,Dipodomys,merriami,Rodent,Control
2982,5,18,1980,6,DS,M,52,138,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2983,5,18,1980,13,DS,M,48,99,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2984,5,18,1980,8,DS,M,53,134,Dipodomys,spectabilis,Rodent,Control
2985,5,18,1980,14,DS,F,46,102,Dipodomys,spectabilis,Rodent,Control
2986,5,18,1980,18,DS,M,48,134,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
2987,5,18,1980,14,DM,M,36,43,Dipodomys,merriami,Rodent,Control
2988,5,18,1980,14,DM,F,36,48,Dipodomys,merriami,Rodent,Control
2989,5,18,1980,15,PF,F,14,8,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2990,5,18,1980,3,PF,F,15,7,Perognathus,flavus,Rodent,Long-term Krat Exclosure
2991,5,18,1980,13,DM,M,36,47,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
2992,5,18,1980,14,NL,F,33,189,Neotoma,albigula,Rodent,Control
2993,5,18,1980,8,DO,F,35,43,Dipodomys,ordii,Rodent,Control
2994,5,18,1980,18,NL,M,32,73,Neotoma,albigula,Rodent,Short-term Krat Exclosure
2995,5,18,1980,4,DS,M,49,86,Dipodomys,spectabilis,Rodent,Control
2996,5,18,1980,4,DS,M,49,105,Dipodomys,spectabilis,Rodent,Control
2997,5,18,1980,16,DM,M,36,45,Dipodomys,merriami,Rodent,Rodent Exclosure
2998,5,18,1980,4,DS,F,48,123,Dipodomys,spectabilis,Rodent,Control
2999,5,18,1980,14,NL,M,32,98,Neotoma,albigula,Rodent,Control
3000,5,18,1980,2,NL,F,31,87,Neotoma,albigula,Rodent,Control
3001,5,18,1980,18,NL,F,30,75,Neotoma,albigula,Rodent,Short-term Krat Exclosure
3002,5,18,1980,2,NL,F,33,174,Neotoma,albigula,Rodent,Control
3003,5,18,1980,5,DM,F,35,50,Dipodomys,merriami,Rodent,Rodent Exclosure
3004,5,24,1980,1,DS,NA,NA,135,Dipodomys,spectabilis,Rodent,Spectab exclosure
3005,5,24,1980,1,DS,M,55,142,Dipodomys,spectabilis,Rodent,Spectab exclosure
3006,5,24,1980,1,DM,M,36,54,Dipodomys,merriami,Rodent,Spectab exclosure
3007,5,24,1980,1,DO,M,35,54,Dipodomys,ordii,Rodent,Spectab exclosure
3008,5,24,1980,2,DS,F,50,153,Dipodomys,spectabilis,Rodent,Control
3009,5,24,1980,2,DS,F,52,105,Dipodomys,spectabilis,Rodent,Control
3010,5,24,1980,2,DS,M,52,149,Dipodomys,spectabilis,Rodent,Control
3011,5,25,1980,3,DS,F,46,115,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3012,5,25,1980,3,DS,F,46,78,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3013,5,25,1980,3,DM,F,35,43,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
3014,5,25,1980,3,DS,F,48,NA,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3015,5,25,1980,3,DS,M,50,123,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3016,5,25,1980,3,DS,F,52,125,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3017,5,25,1980,3,DS,M,51,91,Dipodomys,spectabilis,Rodent,Long-term Krat Exclosure
3018,5,25,1980,4,DS,M,49,95,Dipodomys,spectabilis,Rodent,Control
3019,5,25,1980,4,DS,M,50,88,Dipodomys,spectabilis,Rodent,Control
3020,5,25,1980,4,DS,M,47,53,Dipodomys,spectabilis,Rodent,Control
3021,5,25,1980,4,DS,F,48,103,Dipodomys,spectabilis,Rodent,Control
3022,5,25,1980,4,DS,F,47,54,Dipodomys,spectabilis,Rodent,Control
3023,5,25,1980,4,DM,F,34,41,Dipodomys,merriami,Rodent,Control
3024,5,25,1980,4,DM,M,37,49,Dipodomys,merriami,Rodent,Control
3025,5,25,1980,5,DS,M,50,122,Dipodomys,spectabilis,Rodent,Rodent Exclosure
3026,5,25,1980,5,DM,F,36,43,Dipodomys,merriami,Rodent,Rodent Exclosure
3027,5,25,1980,5,DS,M,49,105,Dipodomys,spectabilis,Rodent,Rodent Exclosure
3028,5,25,1980,5,OT,F,NA,33,Onychomys,torridus,Rodent,Rodent Exclosure
3029,5,25,1980,5,DS,F,49,112,Dipodomys,spectabilis,Rodent,Rodent Exclosure
3030,5,25,1980,5,DS,F,51,130,Dipodomys,spectabilis,Rodent,Rodent Exclosure
3031,5,25,1980,5,DM,M,37,44,Dipodomys,merriami,Rodent,Rodent Exclosure
3032,5,25,1980,5,NL,F,NA,135,Neotoma,albigula,Rodent,Rodent Exclosure
3033,6,2,1980,2,DM,F,NA,45,Dipodomys,merriami,Rodent,Control
3034,6,2,1980,2,DS,M,50,102,Dipodomys,spectabilis,Rodent,Control
3035,6,2,1980,2,DM,M,38,46,Dipodomys,merriami,Rodent,Control
3036,6,2,1980,7,DM,M,NA,46,Dipodomys,merriami,Rodent,Rodent Exclosure
3037,6,2,1980,7,DM,F,36,53,Dipodomys,merriami,Rodent,Rodent Exclosure
3038,6,2,1980,7,DS,NA,49,126,Dipodomys,spectabilis,Rodent,Rodent Exclosure
3039,6,2,1980,9,DS,M,48,122,Dipodomys,spectabilis,Rodent,Spectab exclosure
3040,6,2,1980,9,OL,F,19,28,Onychomys,leucogaster,Rodent,Spectab exclosure
3041,6,2,1980,9,DM,F,36,51,Dipodomys,merriami,Rodent,Spectab exclosure
3042,6,2,1980,9,DS,F,50,69,Dipodomys,spectabilis,Rodent,Spectab exclosure
3043,6,22,1980,10,OL,M,20,35,Onychomys,leucogaster,Rodent,Rodent Exclosure
3044,6,22,1980,17,DM,M,34,41,Dipodomys,merriami,Rodent,Control
3045,6,22,1980,20,DS,F,52,151,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3046,6,22,1980,11,DS,M,52,109,Dipodomys,spectabilis,Rodent,Control
3047,6,22,1980,18,DS,F,49,93,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3048,6,22,1980,18,DS,M,47,82,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3049,6,22,1980,24,PE,M,20,22,Peromyscus,eremicus,Rodent,Rodent Exclosure
3050,6,22,1980,11,DO,F,36,56,Dipodomys,ordii,Rodent,Control
3051,6,22,1980,24,DM,F,34,45,Dipodomys,merriami,Rodent,Rodent Exclosure
3052,6,22,1980,17,DM,M,35,46,Dipodomys,merriami,Rodent,Control
3053,6,22,1980,11,DO,M,33,26,Dipodomys,ordii,Rodent,Control
3054,6,22,1980,20,DM,M,37,48,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3055,6,22,1980,17,DS,F,NA,109,Dipodomys,spectabilis,Rodent,Control
3056,6,22,1980,22,DS,M,48,103,Dipodomys,spectabilis,Rodent,Control
3057,6,22,1980,18,DS,M,50,136,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3058,6,22,1980,24,NL,F,34,187,Neotoma,albigula,Rodent,Rodent Exclosure
3059,6,22,1980,11,PF,M,15,7,Perognathus,flavus,Rodent,Control
3060,6,22,1980,8,DO,F,35,51,Dipodomys,ordii,Rodent,Control
3061,6,22,1980,18,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Short-term Krat Exclosure
3062,6,22,1980,21,PP,F,21,11,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
3063,6,22,1980,9,DS,M,47,101,Dipodomys,spectabilis,Rodent,Spectab exclosure
3064,6,22,1980,11,DS,M,46,54,Dipodomys,spectabilis,Rodent,Control
3065,6,22,1980,8,DS,M,54,133,Dipodomys,spectabilis,Rodent,Control
3066,6,22,1980,17,DO,F,35,58,Dipodomys,ordii,Rodent,Control
3067,6,22,1980,22,DS,M,50,141,Dipodomys,spectabilis,Rodent,Control
3068,6,22,1980,17,DS,M,50,144,Dipodomys,spectabilis,Rodent,Control
3069,6,22,1980,20,DS,M,47,123,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3070,6,22,1980,9,DS,M,50,118,Dipodomys,spectabilis,Rodent,Spectab exclosure
3071,6,22,1980,19,PE,M,19,18,Peromyscus,eremicus,Rodent,Long-term Krat Exclosure
3072,6,22,1980,9,DS,F,51,80,Dipodomys,spectabilis,Rodent,Spectab exclosure
3073,6,22,1980,17,DO,M,34,49,Dipodomys,ordii,Rodent,Control
3074,6,22,1980,20,NL,M,32,209,Neotoma,albigula,Rodent,Short-term Krat Exclosure
3075,6,22,1980,18,DM,M,35,37,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
3076,6,22,1980,9,DS,F,47,97,Dipodomys,spectabilis,Rodent,Spectab exclosure
3077,6,22,1980,22,DS,F,50,102,Dipodomys,spectabilis,Rodent,Control
3078,6,22,1980,20,DS,M,51,105,Dipodomys,spectabilis,Rodent,Short-term Krat Exclosure
3079,6,22,1980,18,DO,M,36,44,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
3080,6,22,1980,8,DS,F,NA,NA,Dipodomys,spectabilis,Rodent,Control
3081,6,22,1980,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
3082,6,23,1980,14,DM,M,35,40,Dipodomys,merriami,Rodent,Control
3083,6,23,1980,2,DS,F,51,90,Dipodomys,spectabilis,Rodent,Control
3084,6,23,1980,5,DM,F,34,52,Dipodomys,merriami,Rodent,Rodent Exclosure
3085,6,23,1980,4,OL,F,20,32,Onychomys,leucogaster,Rodent,Control
3086,6,23,1980,12,DM,F,35,31,Dipodomys,merriami,Rodent,Control
3087,6,23,1980,13,NL,M,35,241,Neotoma,albigula,Rodent,Short-term Krat Exclosure
3088,6,23,1980,12,DS,M,51,132,Dipodomys,spectabilis,Rodent,Control
